,0,1
0,457.7615835,48.34868633
1,457.7715345,48.32443605
2,457.7814855,48.30717915
3,457.7914365,48.4461419
4,457.8013865,48.46007466
5,457.8113375,48.51358647
6,457.8212885,48.46010695
7,457.8312395,48.40071014
8,457.8411905,48.47610419
9,457.8511415,48.515035
10,457.8610925,48.46417298
11,457.8710435,48.40607599
12,457.8809945,48.3667238
13,457.8909455,48.31454622
14,457.9008965,48.27870615
15,457.9108475,48.31712568
16,457.9207985,48.37824739
17,457.9307495,48.39797414
18,457.9407005,48.41397442
19,457.9506505,48.41058287
20,457.9606015,48.37278055
21,457.9705525,48.41882675
22,457.9805035,48.370141
23,457.9904545,48.40039065
24,458.0004055,48.27526704
25,458.0103565,48.28705192
26,458.0203075,48.31960868
27,458.0302585,48.17493483
28,458.0402095,48.17493483
29,458.0501605,48.13846143
30,458.0601115,48.16998499
31,458.0700625,48.14073402
32,458.0800135,48.14389802
33,458.0899645,48.12521152
34,458.0999145,48.2491881
35,458.1098655,48.28939298
36,458.1198165,48.33534462
37,458.1297675,48.3525143
38,458.1397171,48.32630637
39,458.1496681,48.31158495
40,458.1596191,48.32405283
41,458.1695701,48.2851495
42,458.1795211,48.18656396
43,458.1894721,48.13688565
44,458.1994231,48.26368859
45,458.2093741,48.28304769
46,458.2193251,48.36301816
47,458.2292761,48.39815907
48,458.2392271,48.40590079
49,458.2491771,48.3548527
50,458.2591281,48.31859994
51,458.2690791,48.37656266
52,458.2790301,48.39370654
53,458.2889811,48.33638522
54,458.2989321,48.31856934
55,458.3088831,48.27165967
56,458.3188341,48.29502792
57,458.3287851,48.27459139
58,458.3387361,48.22699265
59,458.3486871,48.25343896
60,458.3586381,48.34548529
61,458.3685891,48.32895652
62,458.3785401,48.29433583
63,458.3884911,48.31541388
64,458.3984411,48.28870662
65,458.4083921,48.30293754
66,458.4183431,48.35872623
67,458.4282941,48.51689615
68,458.4382451,48.55421597
69,458.4481961,48.43982589
70,458.4581471,48.36909009
71,458.4680981,48.32864695
72,458.4780491,48.34469755
73,458.4880001,48.31604304
74,458.4979511,48.37343492
75,458.5079021,48.57655669
76,458.5178531,48.61845538
77,458.5278041,48.5716488
78,458.5377551,48.51771536
79,458.5477061,48.48921967
80,458.5576561,48.54503231
81,458.5676071,48.53798634
82,458.5775581,48.54096868
83,458.5875091,48.55180338
84,458.5974601,48.49314087
85,458.6074111,48.53929935
86,458.6173621,48.46053961
87,458.6273131,48.51785467
88,458.6372641,48.61789414
89,458.6472151,48.5097343
90,458.6571661,48.42548091
91,458.6671171,48.33010102
92,458.6770681,48.38088479
93,458.6870191,48.34814266
94,458.6969701,48.34979405
95,458.7069201,48.47204181
96,458.7168711,48.47204181
97,458.7268221,48.58742453
98,458.7367731,48.53049508
99,458.7467241,48.52573933
100,458.7566751,48.51987883
101,458.7666261,48.55588033
102,458.7765771,48.51036171
103,458.7865281,48.52545424
104,458.7964791,48.52982111
105,458.8064301,48.43609903
106,458.8163811,48.38539626
107,458.8263321,48.47073081
