,0,1
0,755.2060808,109.8187728
1,755.2160308,109.8210642
2,755.2259818,109.8411508
3,755.2359328,109.8478973
4,755.2458828,109.7842962
5,755.2558338,109.8082005
6,755.2657848,109.8932709
7,755.2757348,109.8069608
8,755.2856858,109.7355873
9,755.2956368,109.7965431
10,755.3055878,109.9368735
11,755.3155378,109.8538155
12,755.3254888,109.8115098
13,755.3354398,109.8422755
14,755.3453898,109.8615669
15,755.3553408,109.8382885
16,755.3652918,109.8025812
17,755.3752418,109.7059063
18,755.3851928,109.7073032
19,755.3951438,109.8696775
20,755.4050938,110.0337497
21,755.4150448,110.0639165
22,755.4249958,109.9400853
23,755.4349468,109.9225708
24,755.4448968,109.9085437
25,755.4548478,109.9391922
26,755.4647988,109.945455
27,755.4747488,109.9782439
28,755.4846998,109.987968
29,755.4946508,109.9312236
30,755.5046008,109.8454243
31,755.5145518,109.8732601
32,755.5245028,109.871689
33,755.5344538,109.8737401
34,755.5444038,109.8334954
35,755.5543548,109.805757
36,755.5643058,109.8537889
37,755.5742558,109.8885242
38,755.5842068,109.9275876
39,755.5941578,109.9454248
40,755.6041078,109.9088407
41,755.6140588,109.8115972
42,755.6240098,109.7279995
43,755.6339598,109.7385944
44,755.6439108,109.7142211
45,755.6538618,109.7726204
46,755.6638128,109.7774351
47,755.6737628,109.8402469
48,755.6837138,109.8402469
49,755.6936648,109.9617071
50,755.7036148,109.977764
51,755.7135658,109.8990398
52,755.7235168,109.8159261
53,755.7334668,109.8225527
54,755.7434178,109.8792491
55,755.7533688,109.8362781
56,755.7633198,109.7732175
57,755.7732698,109.797011
58,755.7832208,109.7996
59,755.7931718,109.7315665
60,755.8031218,109.6984661
61,755.8130728,109.6135229
62,755.8230238,109.6829769
63,755.8329738,109.7095337
64,755.8429248,109.6965535
65,755.8528758,109.7118213
66,755.8628268,109.7589315
67,755.8727768,109.9682033
68,755.8827284,110.0876521
69,755.8926794,110.0779734
70,755.9026294,110.082277
71,755.9125804,109.9154345
72,755.9225314,109.9322787
73,755.9324814,109.9955947
74,755.9424324,110.0423679
75,755.9523834,109.9569278
76,755.9623334,109.8837624
77,755.9722844,109.9291385
78,755.9822354,109.9963379
79,755.9921864,110.0349728
80,756.0021364,110.0602189
81,756.0120874,109.993181
82,756.0220384,110.0142851
83,756.0319884,110.0045832
84,756.0419394,109.980067
85,756.0518904,110.0026608
86,756.0618404,109.9252148
87,756.0717914,109.975384
88,756.0817424,110.013454
89,756.0916934,110.0658794
90,756.1016434,109.9979967
91,756.1115944,109.8757393
92,756.1215454,109.7567898
93,756.1314954,109.8459166
94,756.1414464,110.0020702
95,756.1513974,109.9687513
96,756.1613474,110.0420011
97,756.1712984,110.0520309
98,756.1812494,110.0918152
99,756.1912004,110.0977471
100,756.2011504,110.1782401
101,756.2111014,110.1431287
102,756.2210524,110.1602523
103,756.2310024,110.1609541
104,756.2409534,110.1340926
105,756.2509044,110.1095286
106,756.2608544,110.1290894
107,756.2708054,110.0309537
108,756.2807564,110.0681506
109,756.2907064,110.0065908
110,756.3006574,109.9498047
111,756.3106084,110.0220269
112,756.3205594,109.952978
113,756.3305094,109.8725164
114,756.3404604,109.8725164
115,756.3504114,109.8627279
116,756.3603614,109.8689281
117,756.3703124,109.8249592
118,756.3802634,109.8917131
119,756.3902134,109.8803611
120,756.4001644,109.9060754
121,756.4101154,109.8442949
122,756.4200664,109.8056802
123,756.4300164,109.8606633
124,756.4399674,109.9347757
125,756.4499184,109.8142214
126,756.4598684,109.8441019
127,756.4698194,109.8531675
128,756.4797704,109.8030867
129,756.4897204,109.8515016
130,756.4996714,109.8615714
131,756.5096224,109.896438
132,756.5195734,109.8920026
133,756.5295234,110.0233917
134,756.5394744,110.0966858
135,756.5494254,109.9295282
136,756.5593754,109.8647489
137,756.5693264,109.9291949
138,756.5792774,109.8726999
139,756.5892274,109.8717689
140,756.5991784,109.8517956
141,756.6091294,109.8173485
142,756.6190804,109.8814297
143,756.6290304,109.9251505
144,756.6389814,109.9734806
145,756.6489324,109.9774303
146,756.6588824,110.0110543
147,756.6688334,110.0531547
148,756.6787844,110.06039
149,756.6887344,110.1376824
150,756.6986854,110.0857271
151,756.7086364,109.9689486
152,756.7185874,109.9667675
153,756.7285374,109.9710659
154,756.7384884,109.878026
155,756.7484394,109.9189158
156,756.7583894,109.9355657
157,756.7683404,109.9558089
158,756.7782914,109.9551162
159,756.7882414,109.9272126
160,756.7981924,109.8830466
161,756.8081434,109.9923209
162,756.8180944,110.1104272
163,756.8280444,110.0960478
164,756.8379954,110.0662688
165,756.8479464,109.9183838
166,756.8578964,109.9660048
167,756.8678474,110.087313
168,756.8777984,110.1199388
169,756.8877437,110.1796867
170,756.8976947,110.1643965
171,756.9076457,110.0844292
172,756.9175967,110.0493437
173,756.9275467,110.0595285
174,756.9374977,110.0383797
175,756.9474487,110.1073245
176,756.9573987,110.0259598
