,1,2
0,242.6231593,2.473899841
1,242.6331093,2.488479614
2,242.6430603,2.484397888
3,242.6530113,2.502418518
4,242.6629623,2.487075806
5,242.6729133,2.479019165
6,242.6828643,2.474945068
7,242.6928153,2.47114563
8,242.7027663,2.519493103
9,242.7127173,2.44631958
10,242.7226683,2.463951111
11,242.7326193,2.526199341
12,242.7425703,2.523384094
13,242.7525213,2.503791809
14,242.7624723,2.472694397
15,242.7724223,2.52432251
16,242.7823733,2.540786743
17,242.7923243,2.600234985
18,242.8022753,2.629760742
19,242.8122263,2.570663452
20,242.8221773,2.530685425
21,242.8321283,2.511398315
22,242.8420793,2.453437805
23,242.8520303,2.471374512
24,242.8619813,2.433601379
25,242.8719323,2.426216125
26,242.8818833,2.433319092
27,242.8918343,2.429290771
28,242.9017843,2.42931366
29,242.9117353,2.412193298
30,242.9216858,2.399360657
31,242.9316368,2.475013733
32,242.9415878,2.483764648
33,242.9515388,2.488044739
34,242.9614898,2.450553894
35,242.9714408,2.399864197
36,242.9813918,2.404533386
37,242.9913428,2.384857178
38,243.0012938,2.384857178
39,243.0112448,2.419830322
40,243.0211958,2.40222168
41,243.0311468,2.382026672
42,243.0410968,2.439712524
43,243.0510478,2.518745422
44,243.0609988,2.529655457
45,243.0709498,2.54309845
46,243.0809008,2.539916992
47,243.0908518,2.490325928
48,243.1008028,2.422523499
49,243.1107538,2.404418945
50,243.1207048,2.395935059
51,243.1306558,2.448371887
52,243.1406068,2.505172729
53,243.1505578,2.538040161
54,243.1605088,2.540145874
55,243.1704598,2.560623169
56,243.1804098,2.484062195
57,243.1903608,2.401229858
58,243.2003118,2.400222778
59,243.2102628,2.368499756
60,243.2202138,2.405448914
61,243.2301648,2.372009277
62,243.2401158,2.378517151
63,243.2500668,2.42817688
64,243.2600178,2.44329834
65,243.2699688,2.395782471
66,243.2799198,2.448417664
67,243.2898708,2.458938599
68,243.2998218,2.445449829
69,243.3097728,2.369812012
70,243.3197228,2.323623657
71,243.3296738,2.413078308
72,243.3396248,2.43952179
73,243.3495758,2.441505432
74,243.3595268,2.402275085
75,243.3694778,2.391448975
76,243.3794288,2.447875977
77,243.3893798,2.516830444
78,243.3993308,2.53943634
79,243.4092818,2.503974915
80,243.4192328,2.467758179
81,243.4291838,2.462738037
82,243.4391348,2.495140076
83,243.4490858,2.477203369
84,243.4590358,2.543441772
85,243.4689868,2.515205383
86,243.4789378,2.504859924
87,243.4888888,2.512504578
88,243.4988398,2.485740662
89,243.5087908,2.481193542
90,243.5187418,2.467315674
91,243.5286928,2.476409912
92,243.5386438,2.515663147
93,243.5485948,2.534683228
94,243.5585458,2.51499939
95,243.5684968,2.494293213
96,243.5784478,2.50352478
97,243.5883988,2.559318542
98,243.5983488,2.600082397
99,243.6082998,2.55255127
100,243.6182508,2.498153687
101,243.6282018,2.525695801
102,243.6381528,2.512443542
103,243.6481038,2.558113098
104,243.6580548,2.568077087
105,243.6680058,2.562644958
106,243.6779568,2.50692749
107,243.6879078,2.50692749
108,243.6978588,2.524925232
109,243.7078098,2.453102112
110,243.7177608,2.377189636
111,243.7277118,2.438140869
112,243.7376618,2.47882843
113,243.7476128,2.479347229
114,243.7575638,2.524993896
115,243.7675148,2.496025085
116,243.7774658,2.531188965
117,243.7874168,2.521209717
118,243.7973678,2.520027161
119,243.8073188,2.50453186
120,243.8172698,2.469314575
121,243.8272208,2.476463318
122,243.8371718,2.509109497
123,243.8471228,2.509231567
124,243.8570738,2.584892273
125,243.8670238,2.570671082
126,243.8769748,2.57611084
127,243.8869258,2.5206604
128,243.8968768,2.482429504
129,243.9068278,2.408172607
130,243.9167783,2.457252502
131,243.9267293,2.483772278
132,243.9366803,2.484825134
133,243.9466313,2.497886658
134,243.9565823,2.522979736
135,243.9665333,2.536277771
136,243.9764843,2.553901672
137,243.9864353,2.539344788
138,243.9963863,2.427680969
139,244.0063373,2.46434021
140,244.0162873,2.529632568
141,244.0262383,2.512283325
142,244.0361893,2.537971497
143,244.0461403,2.530204773
144,244.0560913,2.533073425
145,244.0660423,2.532485962
146,244.0759933,2.528587341
147,244.0859443,2.535690308
148,244.0958953,2.580970764
149,244.1058463,2.54095459
150,244.1157973,2.520050049
151,244.1257483,2.545822144
152,244.1356993,2.545135498
153,244.1456503,2.547515869
154,244.1556003,2.579574585
155,244.1655513,2.553421021
156,244.1755023,2.566978455
157,244.1854533,2.516716003
158,244.1954043,2.456260681
159,244.2053553,2.464202881
