,0,1
0,95.52912733,96.61060488
1,95.53907733,96.5582442
2,95.54902833,96.63572257
3,95.55897933,96.71255086
4,95.56893033,96.73464186
5,95.57888033,96.67952722
6,95.58883133,96.59934298
7,95.59878233,96.59851563
8,95.60873233,96.59851563
9,95.61868333,96.55987216
10,95.62863433,96.62115438
11,95.63858533,96.61094837
12,95.64853533,96.58593249
13,95.65848633,96.58722829
14,95.66843667,96.61346829
15,95.67838767,96.71149311
16,95.68833767,96.72259027
17,95.69828867,96.65573932
18,95.70823967,96.64784407
19,95.71819067,96.60156092
20,95.72814067,96.57864816
21,95.73809167,96.61071543
22,95.74804267,96.67917483
23,95.75799267,96.70955389
24,95.76794367,96.70142331
25,95.77789467,96.64356282
26,95.78784567,96.59143826
27,95.79779567,96.51875515
28,95.80774667,96.43876924
29,95.81769767,96.43409767
30,95.82764867,96.43291585
31,95.83759867,96.44505421
32,95.84754967,96.49031984
33,95.85750067,96.52319839
34,95.86745167,96.47990844
35,95.87740167,96.52492153
36,95.88735267,96.57105405
37,95.89730367,96.56600039
38,95.90725467,96.47734886
39,95.91720467,96.51446262
40,95.92715567,96.60920265
41,95.93710667,96.5322951
42,95.94705667,96.53777933
43,95.95700767,96.55663086
44,95.96695867,96.5286784
45,95.97690967,96.55069049
46,95.98685967,96.48008462
47,95.99681067,96.53078686
48,96.00676167,96.51347312
49,96.01671267,96.55999924
50,96.02666267,96.56418302
51,96.03661367,96.56646895
52,96.04656467,96.59045932
53,96.05651567,96.66622998
54,96.06646567,96.6539679
55,96.07641667,96.6351038
56,96.08636767,96.5621731
57,96.09631767,96.50737393
58,96.10626867,96.39305662
59,96.11621967,96.27086625
60,96.12617067,96.26127391
61,96.13612067,96.29642886
62,96.14607167,96.50534319
63,96.15602267,96.55366093
64,96.16597367,96.48482178
65,96.17592367,96.47593471
66,96.18587467,96.48041869
67,96.19582567,96.59461865
68,96.20577667,96.66442998
69,96.21572667,96.7035692
70,96.22567767,96.68629534
71,96.23562867,96.70721585
72,96.24557967,96.59991796
73,96.25552967,96.5455727
74,96.26548067,96.57983979
75,96.27543167,96.57983979
76,96.28538167,96.6015124
77,96.29533267,96.69949055
78,96.30528367,96.60726719
79,96.31523467,96.69973376
80,96.32518467,96.72559382
81,96.33513567,96.62038157
82,96.34508667,96.5865949
83,96.35503767,96.55580637
84,96.36498767,96.54322471
85,96.37493867,96.59567355
86,96.38488967,96.56884341
87,96.39484067,96.53032133
88,96.40479067,96.46845907
89,96.41474167,96.55254099
90,96.42469267,96.51864372
91,96.43464267,96.4282752
92,96.44459367,96.45206205
93,96.45454467,96.44941198
94,96.46449567,96.48047377
95,96.47444567,96.5169823
96,96.48439667,96.57603283
97,96.49434767,96.57201945
98,96.50429867,96.55656733
99,96.51424867,96.64232122
100,96.52419967,96.6413529
101,96.53415067,96.65485743
102,96.54410167,96.64887791
103,96.55405167,96.67964109
104,96.56400267,96.63363662
105,96.57395367,96.57475767
106,96.58390367,96.47287728
107,96.59385467,96.56004945
108,96.60380567,96.53421214
109,96.61375667,96.62250685
110,96.62370667,96.55779965
111,96.63365767,96.44578545
112,96.64360867,96.4716482
113,96.65355967,96.40756079
114,96.66351371,96.40070776
115,96.67346471,96.50343052
116,96.68341571,96.50989027
117,96.69336671,96.54171001
118,96.70331671,96.50475546
119,96.71326771,96.46052149
120,96.72321871,96.45239516
121,96.73316971,96.48670472
122,96.74311971,96.53633974
123,96.75307071,96.55229488
124,96.76302171,96.61209611
125,96.77297171,96.58231202
126,96.78292271,96.5982883
127,96.79287371,96.54069715
128,96.80282471,96.62030526
129,96.81277471,96.58274483
130,96.82272571,96.57615325
131,96.83267671,96.48628755
132,96.84262771,96.52452728
133,96.85257771,96.56844368
134,96.86252871,96.6027094
135,96.87247971,96.55373906
136,96.88243071,96.53171922
137,96.89238071,96.52703574
138,96.90233171,96.58173519
139,96.91228271,96.68238996
140,96.92223271,96.6395249
141,96.93218371,96.63998409
142,96.94213471,96.6676558
143,96.95208571,96.6676558
144,96.96203571,96.6248071
145,96.97198671,96.60835072
146,96.98193771,96.67953726
147,96.99188871,96.63825736
148,97.00183871,96.5616899
149,97.01178971,96.42177322
150,97.02174071,96.52469154
151,97.03169171,96.65031322
152,97.04164171,96.6833914
153,97.05159271,96.65922494
154,97.06154371,96.63872539
155,97.07149371,96.5799248
156,97.08144471,96.59791817
157,97.09139571,96.54931463
158,97.10134671,96.61820962
159,97.11129671,96.57448857
160,97.12124771,96.5561274
161,97.13119871,96.5369954
162,97.14114971,96.54211909
163,97.15109971,96.57533125
164,97.16105071,96.58470099
165,97.17100171,96.53851797
166,97.18095271,96.53914982
167,97.19090271,96.54703679
168,97.20085371,96.49132334
169,97.21080471,96.60836189
170,97.22075471,96.69056525
171,97.23070571,96.56965399
172,97.24065671,96.53176304
173,97.25060771,96.47128776
174,97.26055771,96.47796161
175,97.27050871,96.53451473
176,97.28045971,96.49418623
177,97.29041071,96.47472047
178,97.30036071,96.47109644
179,97.31031171,96.45523506
180,97.32026271,96.38196153
181,97.33021371,96.38936295
182,97.34016371,96.45106213
183,97.35011471,96.44862882
184,97.36006571,96.38663004
185,97.37001571,96.35714214
186,97.37996671,96.35983238
187,97.38991771,96.44784939
188,97.39986871,96.47481569
189,97.40981871,96.49174602
190,97.41976971,96.52946016
191,97.42972071,96.54886593
192,97.43967171,96.48465872
193,97.44962171,96.46027861
194,97.45957271,96.46116066
195,97.46952371,96.50583178
196,97.47947471,96.54501031
197,97.48942471,96.53313405
198,97.49937571,96.52794352
199,97.50932671,96.60858327
200,97.51927671,96.70737043
201,97.52922771,96.60886475
202,97.53917871,96.55185586
203,97.54912971,96.49063284
204,97.55907971,96.45950661
205,97.56903071,96.39129002
206,97.57898171,96.38962089
207,97.58893271,96.326168
208,97.59888271,96.20668794
209,97.60883371,96.09334918
210,97.61878471,96.09334918
211,97.62873571,95.88648967
212,97.63868571,95.88062299
213,97.64863671,95.97757376
214,97.65858771,96.10225307
215,97.66853354,96.13364121
216,97.67848454,95.96529174
217,97.68843554,95.71813952
218,97.69838654,95.56752147
219,97.70833654,95.54382585
220,97.71828754,95.61883703
221,97.72823854,95.77951486
222,97.73818954,95.86531657
223,97.74813954,95.97569212
224,97.75809054,95.99369791
225,97.76804154,95.97305385
226,97.77799254,96.01162879
227,97.78794254,96.04125298
228,97.79789354,96.19459014
229,97.80784454,96.3906747
230,97.81779454,96.39270228
231,97.82774554,96.45440853
232,97.83769654,96.47640995
