,1,2
0,617.7739435,-0.9361133575
1,617.7838945,-0.946428299
2,617.7938455,-0.9406528473
3,617.8037965,-0.9407339096
4,617.8137475,-0.9315662384
5,617.8236985,-0.9837007523
6,617.8336495,-0.9787912369
7,617.8436005,-0.9356079102
8,617.8535525,-0.9426708221
9,617.8635035,-0.9704866409
10,617.8734545,-1.019556999
11,617.8834055,-0.9460964203
12,617.8933565,-0.9633512497
13,617.9033075,-0.9825181961
14,617.9132585,-1.005941391
15,617.9232095,-0.9371452332
16,617.9331615,-0.8880052567
17,617.9431125,-0.8343391418
18,617.9530635,-0.8721284866
19,617.9630145,-0.8962011337
20,617.9729655,-0.8945484161
21,617.9829165,-0.9387788773
22,617.9928675,-0.9546966553
23,618.0028185,-1.000227928
24,618.0127705,-1.090045929
25,618.0227215,-1.218809128
26,618.0326725,-1.153610229
27,618.0426235,-1.087023735
28,618.0525745,-1.040465355
29,618.0625255,-1.092393875
30,618.0724765,-1.101279259
31,618.0824275,-1.043856621
32,618.0923795,-1.014763832
33,618.1023305,-1.025052071
34,618.1122815,-1.041003227
35,618.1222325,-1.059995651
36,618.1321835,-1.033668518
37,618.1421345,-1.031567574
38,618.1520855,-0.9882011414
39,618.1620365,-0.9409160614
40,618.1719885,-0.8983459473
41,618.1819395,-0.9010210037
42,618.1918905,-0.9684896469
43,618.2018415,-1.002483368
44,618.2117925,-1.028597832
45,618.2217435,-0.9300909042
46,618.2316945,-0.9284057617
47,618.2416455,-0.9135828018
48,618.2515965,-0.9266004562
49,618.2615485,-0.8651695251
50,618.2714995,-0.8311700821
51,618.2814505,-0.8125743866
52,618.2914015,-0.8403902054
53,618.3013522,-0.9358310699
54,618.3113032,-0.9544916153
55,618.3212542,-0.9544916153
56,618.3312052,-0.8606958389
57,618.3411572,-0.9026184082
58,618.3511082,-0.9259357452
59,618.3610592,-0.8983287811
60,618.3710102,-0.8056755066
61,618.3809612,-0.8640470505
62,618.3909122,-0.9135494232
63,618.4008632,-0.9178581238
64,618.4108142,-0.9349451065
65,618.4207662,-0.8637237549
66,618.4307172,-0.9110889435
67,618.4406682,-0.9227905273
68,618.4506192,-0.9055871964
69,618.4605702,-0.831287384
70,618.4705212,-0.8045625687
71,618.4804722,-0.7473325729
72,618.4904232,-0.7947616577
73,618.5003752,-0.8917999268
74,618.5103262,-0.849905014
75,618.5202772,-0.8311700821
76,618.5302282,-0.8960599899
77,618.5401792,-0.865319252
78,618.5501302,-0.8484706879
79,618.5600812,-0.8031654358
80,618.5700322,-0.8030319214
81,618.5799842,-0.9051465988
82,618.5899352,-0.9279212952
83,618.5998862,-0.9302768707
84,618.6098372,-0.9136457443
85,618.6197882,-0.918223381
86,618.6297392,-0.9054117203
87,618.6396902,-0.9028024673
88,618.6496412,-0.8335618973
89,618.6595932,-0.8552055359
90,618.6695442,-0.9206504822
91,618.6794952,-1.003593445
92,618.6894462,-0.9391622543
93,618.6993972,-0.7965021133
94,618.7093482,-0.7762041092
95,618.7192992,-0.8317089081
96,618.7292502,-0.8012876511
97,618.7392022,-0.7997255325
98,618.7491532,-0.7874917984
99,618.7591042,-0.7926445007
100,618.7690552,-0.7987060547
101,618.7790062,-0.9096565247
102,618.7889572,-0.9649114609
103,618.7989082,-0.9925470352
104,618.8088592,-0.9764080048
105,618.8188112,-0.9377126694
106,618.8287622,-1.002576828
107,618.8387132,-0.9924488068
108,618.8486642,-1.006977081
109,618.8586152,-0.9930353165
110,618.8685662,-0.9572467804
111,618.8785172,-0.9548444748
112,618.8884682,-0.8401212692
113,618.8984202,-0.8052539825
114,618.9083712,-0.9132995605
115,618.9183222,-0.9268684387
116,618.9282732,-0.9208078384
117,618.9382242,-1.009270668
118,618.9481752,-1.004025459
119,618.9581262,-0.9849796295
120,618.9680772,-0.9543428421
121,618.9780292,-0.9602842331
122,618.9879802,-0.9862737656
123,618.9979312,-1.028132439
124,619.0078822,-1.032054901
125,619.0178332,-1.032054901
126,619.0277842,-1.090807915
127,619.0377352,-1.099386215
128,619.0476862,-1.111237526
129,619.0576382,-1.039399147
130,619.0675892,-1.012142181
131,619.0775402,-1.06646347
132,619.0874912,-1.157680511
133,619.0974422,-1.1847229
134,619.1073932,-1.075388908
135,619.1173442,-1.046257973
136,619.1272952,-1.117206573
137,619.1372472,-1.221725464
138,619.1471982,-1.217064857
139,619.1571492,-1.094210625
140,619.1671002,-1.104622841
141,619.1770512,-1.029198647
142,619.1870022,-1.084285736
143,619.1969532,-1.156946182
144,619.2069042,-1.185463905
145,619.2168562,-1.194126129
146,619.2268072,-1.190478325
147,619.2367582,-1.105430603
148,619.2467092,-1.166980743
149,619.2566602,-1.208382607
150,619.2666112,-1.230154991
151,619.2765622,-1.17791748
152,619.2865132,-1.041893959
153,619.2964652,-0.9852781296
154,619.3064172,-0.9554109573
155,619.3163682,-0.9873428345
156,619.3263192,-1.052659035
157,619.3362702,-1.060103416
158,619.3462212,-1.119301796
159,619.3561722,-1.162108421
