,1,2
0,268.4955483,-48.18858337
1,268.5054993,-48.18107605
2,268.5154503,-48.18107605
3,268.5254012,-48.37215424
4,268.5353522,-48.39855194
5,268.5453032,-48.42703247
6,268.5552543,-48.29020691
7,268.5652053,-48.33053589
8,268.5751563,-48.37008667
9,268.5851063,-48.36430359
10,268.5950573,-48.41980743
11,268.6050082,-48.42969513
12,268.6149592,-48.41201019
13,268.6249103,-48.42082977
14,268.6348613,-48.43043518
15,268.6448123,-48.50725555
16,268.6547633,-48.50811768
17,268.6647143,-48.45240021
18,268.6746653,-48.44185638
19,268.6846162,-48.44894409
20,268.6945663,-48.37258148
21,268.7045173,-48.37783051
22,268.7144683,-48.37088013
23,268.7244193,-48.36763
24,268.7343703,-48.27342987
25,268.7443213,-48.3458786
26,268.7542722,-48.40527344
27,268.7642232,-48.42405701
28,268.7741743,-48.42926025
29,268.7841253,-48.34010315
30,268.7940763,-48.2975769
31,268.8040263,-48.29716492
32,268.8139773,-48.27716064
33,268.8239282,-48.24330139
34,268.8338792,-48.32539368
35,268.8438302,-48.33716583
36,268.8537813,-48.34621429
37,268.8637323,-48.40074921
38,268.8736833,-48.3491745
39,268.8836343,-48.33187103
40,268.8935853,-48.42398834
41,268.9035362,-48.42242432
42,268.9134862,-48.31302643
43,268.9234373,-48.32673645
44,268.9333883,-48.33812714
45,268.9433393,-48.39735413
46,268.9532903,-48.41194153
47,268.9632413,-48.3573761
48,268.9731923,-48.42687225
49,268.9831432,-48.50367737
50,268.9930942,-48.44290161
51,269.0030453,-48.30394745
52,269.0129963,-48.28132629
53,269.0229463,-48.26195526
54,269.0328973,-48.40577698
55,269.0428483,-48.41272736
56,269.0527992,-48.43631744
57,269.0627502,-48.43469238
58,269.0727012,-48.41957855
59,269.0826523,-48.41590118
60,269.0926033,-48.39783478
61,269.1025543,-48.41513824
62,269.1125053,-48.35835266
63,269.1224563,-48.30587769
64,269.1324062,-48.38052368
65,269.1423572,-48.4276886
66,269.1523083,-48.40775299
67,269.1622593,-48.42444611
68,269.1722103,-48.43264771
69,269.1821613,-48.40824127
70,269.1921123,-48.40538025
71,269.2020633,-48.36993408
72,269.2120142,-48.36993408
73,269.2219652,-48.33157349
74,269.2319153,-48.36490631
75,269.2418663,-48.34886169
76,269.2518173,-48.39298248
77,269.2617683,-48.43569946
78,269.2717193,-48.43461609
79,269.2816702,-48.45223999
80,269.2916212,-48.44102478
81,269.3015722,-48.4070816
82,269.3115233,-48.29925537
83,269.3214743,-48.25979614
84,269.3314253,-48.30197144
85,269.3413763,-48.40734863
86,269.3513263,-48.37840271
87,269.3612772,-48.28052521
88,269.3712282,-48.26357269
89,269.3811793,-48.40760803
90,269.3911303,-48.49530029
91,269.4010813,-48.40532684
92,269.4110323,-48.45521545
93,269.4209833,-48.33956909
94,269.4309343,-48.30493927
95,269.4408852,-48.33986664
96,269.4508352,-48.40688324
97,269.4607863,-48.29730988
98,269.4707373,-48.30995178
99,269.4806883,-48.28787231
100,269.4906393,-48.32408905
101,269.5005903,-48.35604095
102,269.5105412,-48.44267273
103,269.5204922,-48.39447021
104,269.5304432,-48.38495636
105,269.5403943,-48.36600494
106,269.5503453,-48.44303894
107,269.5602963,-48.43440247
108,269.5702463,-48.47372437
109,269.5801973,-48.47328186
110,269.5901482,-48.4765625
111,269.6000992,-48.47703552
112,269.6100503,-48.46949005
113,269.6200013,-48.35231018
114,269.6299523,-48.28316498
115,269.6399033,-48.23739624
116,269.6498543,-48.2554245
117,269.6598053,-48.37239838
118,269.6697552,-48.36225891
119,269.6797062,-48.26689911
120,269.6896573,-48.28878784
121,269.6996083,-48.3914566
122,269.7095593,-48.37326813
123,269.7195103,-48.30042267
124,269.7294613,-48.31283569
125,269.7394122,-48.22008514
126,269.7493632,-48.33802032
127,269.7593142,-48.48603058
128,269.7692653,-48.49072266
129,269.7792153,-48.44850159
130,269.7891663,-48.42411041
131,269.7991173,-48.46099854
132,269.8090683,-48.42873383
133,269.8190192,-48.45384216
134,269.8289702,-48.25602722
135,269.8389213,-48.2805481
136,269.8488723,-48.25418091
137,269.8588233,-48.12123871
138,269.8687743,-47.94007874
139,269.8787253,-48.02902985
140,269.8886752,-48.2294693
141,269.8986262,-48.2294693
142,269.9085772,-48.254776
143,269.9185283,-48.31322479
144,269.9284793,-48.4284668
145,269.9384303,-48.41165924
146,269.9483811,-48.41016388
147,269.9583321,-48.43212891
148,269.9682831,-48.47983551
149,269.9782341,-48.49732208
150,269.9881851,-48.5386734
151,269.9981351,-48.44475555
152,270.0080861,-48.33769989
153,270.0180371,-48.27513123
154,270.0279881,-48.29000092
155,270.0379391,-48.26732635
156,270.0478901,-48.30640411
157,270.0578411,-48.41939545
158,270.0677921,-48.43462372
159,270.0777431,-48.49125671
