,1
0,0.11791178895856497
1,0.0944885513936718
2,0.11128589075850465
3,0.09878624836134785
4,0.09560948060648879
5,0.14352335161776847
6,0.12107168872420897
7,0.15524300550723638
8,0.08876948802064871
9,0.12916275595857557
10,0.10727463531209014
11,0.12155638922615981
12,0.108043122454927
13,0.12033254758382941
14,0.09660276994810708
15,0.2623130606017112
16,0.11787651047934465
17,0.09447479175824029
18,0.11600596354343574
19,0.11688715311106712
20,0.09734907865436987
21,0.15843257606584396
22,0.10761931625938492
23,0.1072710542084805
24,0.10298550107233508
25,0.11829559752993621
26,0.1322656009549037
27,0.11260862631249051
28,0.09845094015693344
29,0.10558394203705007
30,0.1424059925743601
31,0.12253309832979091
32,0.12791075709856906
33,0.10906419004669068
34,0.15192766998191368
35,0.14295879318980922
36,0.3778607649074288
37,0.12002507168193914
38,0.14442958661589053
39,0.1131478650672544
40,0.11687503323283593
41,0.11512175162278729
42,0.10023775077589572
43,0.09638466688307469
44,0.13400679289531162
45,0.12289100520261086
46,0.13736321299328613
47,0.1231233381584152
48,0.12283929352355269
49,0.13263693602483065
50,0.14647294402945715
51,0.13844137401669235
52,0.12163935654974602
53,0.11698231821399291
54,0.13977629694105131
55,0.2183155686413806
56,0.22538166391153625
57,0.3019477355111226
58,0.2639173705335928
59,0.22060310194884408
60,0.22066004168581513
61,0.2219617614745643
62,0.30207311138377607
63,0.22790061615143828
64,0.20319265523891583
65,0.12811080877002803
66,0.1258803452867156
67,0.12432706600790919
68,0.0944258692910284
69,0.1383099998343697
70,0.1091353434666231
71,0.18372016331615076
72,0.15734204441994912
73,0.11344221425731733
74,0.12311626079106983
75,0.12995609197455532
76,0.11277018519701992
77,0.11851367681048978
78,0.14196214284452968
79,0.11259416041924865
80,0.1420753826931306
81,0.12080029589349359
82,0.09882552445018118
83,0.17861646102223655
84,0.21791475419220444
85,0.23226098826491878
86,0.26313364478574053
87,0.24566920455860286
88,0.23083938724202782
89,0.2183134270045558
90,0.22142015206881113
91,0.22143644341832627
92,0.2182761103177016
93,0.21476677038009417
94,0.20276405459230926
95,0.1897103699871359
96,0.1842233503897632
97,0.16244896846164028
98,0.13386044862739288
99,0.15598975017028416
