,1
0,0.11870653912224191
1,0.09491734731586383
2,0.11119359130255424
3,0.09908954071310994
4,0.09616949867004623
5,0.14461250146523985
6,0.1217160613621315
7,0.1557025375978953
8,0.08909744877251953
9,0.13124296453007833
10,0.10705597640598648
11,0.12181570084089316
12,0.10938554427334263
13,0.12095679605849964
14,0.09670405097967245
15,0.26522704183798496
16,0.11834966140873796
17,0.09509096864499172
18,0.11670516243940675
19,0.11705158000442399
20,0.09826710418244759
21,0.1587030959576496
22,0.10823076081159243
23,0.10724637586189115
24,0.10380183379654488
25,0.11873627230241271
26,0.13293102081073668
27,0.11319075446556276
28,0.09802569499566938
29,0.10602738589556107
30,0.14365370511286135
31,0.12394589165529757
32,0.12894955014363726
33,0.11028470426699957
34,0.153517502107983
35,0.14393791376387474
36,0.38213926921418667
37,0.12044882076964022
38,0.1450423521401812
39,0.11359332771887372
40,0.11721953002541315
41,0.1156931216562295
42,0.10081106147713359
43,0.09611201432975265
44,0.1354414109666153
45,0.12274823964952607
46,0.13948685588755902
47,0.1233032496051364
48,0.1233701277536474
49,0.13328250861808016
50,0.14687984388305225
51,0.13960379898109523
52,0.12249667920687
53,0.11773281939763595
54,0.1412589536735465
55,0.22161543412121276
56,0.2276663615763363
57,0.3058649841613021
58,0.2663705926832383
59,0.22403447425038606
60,0.22405401343141493
61,0.22418798624117114
62,0.3024344923187325
63,0.2310901785963092
64,0.20707761246730588
65,0.12952320973774528
66,0.12697615576215676
67,0.12441853716171647
68,0.09439696452591331
69,0.13838537061892686
70,0.10916735412853208
71,0.1839077643647215
72,0.15862443413112765
73,0.11360322447109669
74,0.12387568714960791
75,0.13024512544624986
76,0.11281094561800167
77,0.11828556153616057
78,0.14397467512006637
79,0.11246490018934915
80,0.14294280814750077
81,0.12199556736047154
82,0.0988674223375791
83,0.18216930743685625
84,0.221413145989335
85,0.23528147795865959
86,0.26609330252198665
87,0.24911798806026828
88,0.23469464889035538
89,0.2215836098653705
90,0.22402945074820083
91,0.22486277981381408
92,0.2212356779967431
93,0.2179614449018692
94,0.2057623089800617
95,0.19197980903184156
96,0.1871423432930198
97,0.16421718330317228
98,0.13620303215138002
99,0.15733573021554803
